col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,class
3.0000000000,17.0000000000,0.9545165420,0.5840575190,0.4334981860,0.3347932120,0.5632322120,0.0520031910,0.4203141900,0.1166656850,0.4617810580,0.6870335370,0.8464203770,9        0.684188240241362,8      0.5431489101818038,0.4495168590,0.2837109630,0.1397100780,0.7068082430,0.3754442530,0.0000000000
3.0000000000,18.0000000000,0.9991936160,0.7311153940,0.1110639470,0.1777283310,0.8745783410,0.4471226090,0.5377230710,0.2258318710,0.0355610350,0.9832549730,0.7856854000,8        0.592230197049987,8      0.2150201714791668,0.7560283900,0.6818910580,0.0150569850,0.2211333810,0.3487425290,1.0000000000
3.0000000000,19.0000000000,0.1185414160,0.2572322530,0.7792043180,0.5091500930,0.8090312860,0.7349836780,0.7937371800,0.6267196660,0.0271844110,0.2526180820,0.9656696420,8        0.824749701898286,4      0.1162296144252953,0.4357274730,0.4920568150,0.7121720910,0.8263757450,0.6472595220,1.0000000000
3.0000000000,20.0000000000,0.1587415790,0.6989756540,0.2181700690,0.7545550790,0.7884123280,0.4838944280,0.2494966570,0.7481983170,0.7063662840,0.1864546100,0.7559928760,3        0.942202710688838,5      0.9761335235270154,0.7640231510,0.1774379420,0.4597995120,0.6768346410,0.7575769710,1.0000000000
3.0000000000,21.0000000000,0.6673643350,0.0238662330,0.3429762100,0.3828930850,0.7626266470,0.2628394290,0.5967107380,0.7155016360,0.0045042670,0.3582666330,0.9675034650,9        0.156944784051221,3      0.5129265353613948,0.6972048480,0.8831714350,0.9096257190,0.2155035140,0.5894535050,1.0000000000
3.0000000000,22.0000000000,0.9169522660,0.8598357840,0.4851010250,0.9481752010,0.1624558360,0.9645429200,0.5689479820,0.4830079380,0.8293696300,0.1586180190,0.7771466620,8        0.274456114694476,2      0.3075471276003454,0.5916841110,0.4214660100,0.5244897010,0.8021587240,0.7671076340,1.0000000000
3.0000000000,23.0000000000,0.3350751640,0.7574773190,0.1771054580,0.9442536730,0.6732877480,0.3692253770,0.6801398670,0.2572378750,0.5527748830,0.8719269710,0.7379606090,9         0.77767475437657,5      0.3181565472041257,0.7254106420,0.9316434410,0.4937999990,0.7897522050,0.5983897930,1.0000000000
3.0000000000,24.0000000000,0.1862082970,0.5923360630,0.5512635880,0.2043681400,0.9867994600,0.7231455050,0.5076729260,0.2042789630,0.8783892630,0.6978159030,0.1553715960,9        0.516689554632951,9      0.6226925373206743,0.4778878870,0.3727964950,0.8237199300,0.6604216710,0.1105597040,1.0000000000
3.0000000000,25.0000000000,0.5105494180,0.8718673080,0.9116173580,0.7157182060,0.2911630900,0.6082739500,0.0736357460,0.9815503810,0.7469811860,0.2977404730,0.8199746900,7        0.209106516601362,6      0.2215631295823389,0.2220597000,0.8355835960,0.6425775460,0.5509499340,0.8618892120,1.0000000000
3.0000000000,26.0000000000,0.0779063740,0.8510786050,0.1252690350,0.4598082010,0.2717116830,0.0602654090,0.5867486760,0.0100033360,0.0701241710,0.6350199790,0.9266380320,9        0.423626316510813,5      0.5299149262925817,0.0578352480,0.0873502140,0.8018227300,0.5173108030,0.2977030660,1.0000000000
3.0000000000,27.0000000000,0.6247869540,0.9457101750,0.5575524400,0.6528530230,0.4814049590,0.9314146560,0.6018841390,0.6636648670,0.2478804090,0.1665003620,0.5035061940,8         0.40404114697076,8      0.6800033257627446,0.3695997230,0.3780282030,0.5177056310,0.6278221820,0.6017931860,0.0000000000
3.0000000000,28.0000000000,0.4887384130,0.9262738210,0.7551875140,0.8703318490,0.9155861470,0.4758668490,0.3873467590,0.9044653260,0.1354987800,0.0084420000,0.0198752680,7        0.057960744927792,5      0.1700534720801645,0.8807125650,0.2308181910,0.3934481170,0.6657579920,0.0102265760,1.0000000000
3.0000000000,29.0000000000,0.8837676350,0.6559900700,0.6646627650,0.4885000980,0.6867395120,0.0237292340,0.4687274430,0.5007272600,0.1727454970,0.3825993190,0.7090732810,4        0.638893533247109,2      0.4584660468532497,0.7973171470,0.2566501050,0.1376985110,0.5147237460,0.8701045570,1.0000000000
3.0000000000,30.0000000000,0.8935695830,0.3552122040,0.0661326500,0.2546347650,0.2391653810,0.1472235290,0.2554142690,0.8680109140,0.0760271410,0.6128714780,0.5817595350,3         0.43427649729419,5      0.5514491462485037,0.1628189100,0.6577561570,0.8521780280,0.9627802490,0.5602924100,1.0000000000
3.0000000000,31.0000000000,0.7215175950,0.7644300410,0.8471492900,0.0514057600,0.6497404100,0.2351013210,0.2317722600,0.3144333830,0.8166770270,0.1767887170,0.1096721890,1        0.490704622664230,2      0.1468939757440239,0.4694552860,0.4339230130,0.6455156660,0.6506235940,0.9595690060,1.0000000000
3.0000000000,32.0000000000,0.4538127820,0.5825111810,0.1993681080,0.3127363700,0.7177422870,0.1943831090,0.1278795350,0.9746180400,0.0145203800,0.3612894740,0.4455168960,5        0.801276632095687,1      0.7961968782564832,0.2736946560,0.9880264660,0.4452513260,0.4544925840,0.1050269330,1.0000000000
3.0000000000,33.0000000000,0.0506512300,0.3671072960,0.4507526000,0.7357899080,0.4743523360,0.5606071370,0.0846640930,0.6026863800,0.8036541210,0.3479070640,0.7128633210,3        0.556419840832758,3      0.9819347416141279,0.5313482850,0.9639576140,0.9364057200,0.0470844050,0.8761964700,1.0000000000
3.0000000000,34.0000000000,0.8817131420,0.2718590670,0.4419963630,0.0026523180,0.7310246280,0.5851399700,0.0114191900,0.3594996960,0.5603523720,0.2746505620,0.0336028620,1        0.105830866459291,4      0.8127321579364232,0.5560779880,0.5527249840,0.3715858520,0.5410095440,0.1315487850,1.0000000000
3.0000000000,35.0000000000,0.0004140130,0.6485764210,0.4571654410,0.6388941400,0.9679810670,0.7936073570,0.6337091630,0.6383547190,0.0080000050,0.4527023460,0.8606759540,1        0.139453115270266,1      0.2285165386649573,0.1683292650,0.2515637140,0.7314343080,0.4799182010,0.0777562870,1.0000000000
3.0000000000,36.0000000000,0.7996907040,0.0465554770,0.6515874100,0.5959116370,0.0568421670,0.8795958070,0.9730025440,0.5811555930,0.6383991480,0.3363443130,0.8015068510,5        0.137099385161935,9      0.7815998809942458,0.7365963500,0.5976301300,0.7005045430,0.2234172020,0.3004266570,1.0000000000
3.0000000000,37.0000000000,0.8279604910,0.0635903270,0.9361399140,0.2880642720,0.3500274840,0.3119473980,0.1701074340,0.7639196500,0.1296317280,0.1353773510,0.1458048270,1        0.956308247240829,4      0.3965934900851507,0.3561576510,0.6874918880,0.5491323760,0.7171275650,0.6303705610,1.0000000000
3.0000000000,38.0000000000,0.3840578260,0.2776033660,0.2088687550,0.9170325170,0.5908288730,0.6517094720,0.1617842120,0.4547226380,0.1977678180,0.8745040520,0.8914629140,2        0.236646796953088,3      0.4519745560207715,0.7477614720,0.0568861150,0.5440056830,0.0784279400,0.7537636660,1.0000000000
3.0000000000,39.0000000000,0.2428771470,0.7736870180,0.2617153170,0.0831718180,0.9514135520,0.2006398700,0.3330361000,0.6315714200,0.2793193180,0.5387946720,0.2128727360,6        0.630439072839605,3      0.8167307736947098,0.0658772630,0.6142481330,0.1130251650,0.1483199330,0.0901061420,1.0000000000
3.0000000000,40.0000000000,0.4755929460,0.9673907900,0.8797682840,0.7445214220,0.3599342590,0.5109140260,0.0690082890,0.6503826980,0.7014438880,0.0542628330,0.1708570750,3        0.366244381332459,6      0.5581118868198246,0.6807741770,0.9766035030,0.3880416360,0.8184460360,0.3080504200,1.0000000000
3.0000000000,41.0000000000,0.6977299880,0.2803881880,0.2548777790,0.5640689310,0.9946513750,0.8139542180,0.6574296270,0.7258465620,0.7525686140,0.5851671720,0.5540805670,3        0.901441662523171,1      0.8307885255367081,0.3039785840,0.6889333110,0.1321295840,0.4014614540,0.6784725470,1.0000000000
3.0000000000,42.0000000000,0.1039358020,0.5735244250,0.0950146620,0.7198704400,0.4194157050,0.9077526790,0.9168509860,0.8012253540,0.7650173990,0.9525465980,0.4966724540,2        0.721349889477197,5      0.7237420482819693,0.6432343090,0.9402826640,0.1726382920,0.5007341030,0.9178482060,1.0000000000
3.0000000000,43.0000000000,0.3507271580,0.8753981440,0.5043039960,0.1093129830,0.4228573840,0.2304398600,0.5460249160,0.4870956950,0.9725840220,0.0040655810,0.6350605030,5        0.447271333514557,6      0.2432124024140649,0.6195021160,0.6513368700,0.7727934740,0.9532538080,0.6194639080,1.0000000000
3.0000000000,44.0000000000,0.8450137710,0.6108522390,0.8349038930,0.4467023190,0.9766383870,0.2833413040,0.8670551220,0.1093071060,0.4205717170,0.5715599360,0.9565401890,4        0.564323740114923,6    0.001312318150626703,0.2034490170,0.4092948870,0.5329120890,0.2537133400,0.1842219840,0.0000000000
3.0000000000,45.0000000000,0.6878128750,0.3447744000,0.8248135990,0.4181176170,0.8588321520,0.7460621940,0.8739556880,0.7084338660,0.6795453690,0.7533644870,0.2399125540,7        0.430383872257597,4      0.3711590711790551,0.4852398990,0.3315979910,0.4387871700,0.2694615950,0.3404671610,1.0000000000
3.0000000000,46.0000000000,0.1288371300,0.9545300630,0.6889799760,0.6163479290,0.4430687620,0.2594309300,0.8320162840,0.3893828110,0.9646210370,0.9995359710,0.9506610790,8        0.701293599253727,4      0.7429456693896404,0.4750391610,0.4998116820,0.2784660070,0.5360520070,0.3331339200,1.0000000000
3.0000000000,47.0000000000,0.9651883930,0.0434451840,0.7556480290,0.2350547760,0.7089733950,0.0742652700,0.6696740210,0.2920615300,0.3895575540,0.9852632740,0.9414915640,4        0.816324575654127,5      0.6085437931547253,0.2098852420,0.1343862200,0.3254390350,0.6052705260,0.9832640600,1.0000000000
3.0000000000,48.0000000000,0.1337153320,0.9792263430,0.0500651400,0.7932097400,0.9077370830,0.8173251030,0.2977323540,0.5441319800,0.5199167710,0.9438463310,0.1290479080,4        0.243385054460830,2      0.4422250056160718,0.2860800310,0.2765927660,0.5147832950,0.7843827200,0.4688840820,1.0000000000
3.0000000000,49.0000000000,0.4211749250,0.0201875390,0.3633182560,0.3237145310,0.6010641480,0.7714878030,0.5604894210,0.1600761270,0.6069760810,0.6546453200,0.7813699600,1        0.977120856956268,4      0.8606627321323485,0.5083715180,0.0801677670,0.8473454690,0.4171813330,0.6856592050,1.0000000000
3.0000000000,50.0000000000,0.4416644590,0.1986453500,0.9672230110,0.8223796450,0.2125413200,0.8550795780,0.7571200250,0.7394489300,0.6041850110,0.4110635770,0.5321102100,8        0.260299320472404,4     0.08132583038596851,0.0734258790,0.6640737560,0.3730993980,0.4852725870,0.4532152330,1.0000000000
3.0000000000,51.0000000000,0.7354569750,0.3762170170,0.4246986580,0.7070171140,0.3153550730,0.9557236410,0.2383548410,0.2357622120,0.2214417550,0.2325897090,0.7912939520,1        0.946185014109748,2      0.4159750463272859,0.8072905700,0.9566806160,0.1089212180,0.9904526820,0.4308772960,1.0000000000
3.0000000000,52.0000000000,0.2341977820,0.8956660370,0.2998280190,0.1255211820,0.5850776420,0.8296697670,0.9320964500,0.9154876850,0.4930178230,0.1981605930,0.4614186620,8        0.471423788007814,4      0.2349136516516511,0.1338838760,0.3122821960,0.3979076120,0.3948894450,0.3669820570,1.0000000000
3.0000000000,53.0000000000,0.8335252470,0.0893573220,0.8849530610,0.3208354260,0.1325477820,0.3187716450,0.1561288690,0.8149043300,0.1418147250,0.7003942810,0.8752986900,1        0.376662376992559,7      0.6757160075590947,0.9773315710,0.0118209870,0.0609655530,0.8421101140,0.2846733250,1.0000000000
3.0000000000,54.0000000000,0.1441981960,0.9133333850,0.0301113080,0.2397011740,0.1690159500,0.2186766560,0.5777727900,0.9078040820,0.9093285510,0.1402262300,0.5401423550,4        0.817773734194795,7      0.2005341315111663,0.4005321350,0.5861383250,0.7961119790,0.4742002920,0.0501159510,1.0000000000
3.0000000000,55.0000000000,0.9298457830,0.4703675240,0.3901411360,0.8207587840,0.4353159900,0.8734047270,0.2421267560,0.0150948410,0.0992070580,0.4256546180,0.5115438950,5        0.278904587726315,7      0.8638531796233212,0.8215399150,0.9181471810,0.2840810160,0.8320222170,0.1491934540,1.0000000000
3.0000000000,56.0000000000,0.3459043850,0.0120850850,0.3335973250,0.3858338170,0.2224162500,0.5474081170,0.5832427750,0.7005081070,0.7256903480,0.0370737490,0.1901966950,8        0.386882033380162,4      0.8101912022749376,0.2480629960,0.7033832070,0.8337055460,0.8733436560,0.9539056570,1.0000000000
3.0000000000,57.0000000000,0.2451299980,0.3802056650,0.2739279300,0.0259225740,0.8399739720,0.9366263230,0.6322047220,0.9629140290,0.1074150480,0.9325782650,0.6966304420,8         0.75178576681969,9     0.01296432863843317,0.3340982260,0.8315526640,0.6199042560,0.6977592310,0.7744400950,1.0000000000
3.0000000000,58.0000000000,0.9110707260,0.5362804040,0.5657427790,0.3770133780,0.2088883100,0.5411062550,0.9411001140,0.2461467690,0.6563309440,0.3990436660,0.4161878800,6        0.910701084293476,8       0.259356336571121,0.3296014710,0.4693417290,0.8964454300,0.3838086290,0.2907362100,1.0000000000
3.0000000000,59.0000000000,0.4893840240,0.8060547880,0.6062934080,0.0619931190,0.7355186870,0.2754457020,0.9100894310,0.8600125170,0.3696108930,0.7859091630,0.2223848490,1         0.92507597488325,3      0.9400556760400327,0.4641176130,0.0167349640,0.8209245280,0.9772653140,0.6890352070,1.0000000000
3.0000000000,60.0000000000,0.5617778740,0.9593241270,0.0353777030,0.2261615620,0.2807736930,0.5805134570,0.9856928890,0.6137490560,0.2266606440,0.5031579150,0.5655749090,7         0.78956447786703,3      0.7176204127802824,0.4129613670,0.3607621190,0.5022121490,0.0419726730,0.8439211300,0.0000000000
3.0000000000,61.0000000000,0.1116649520,0.6927015780,0.4020227050,0.8586942230,0.8853493600,0.5532261080,0.3701496370,0.6978810940,0.6454190890,0.8625524310,0.9751025160,8        0.857692448766384,7      0.6879340031261867,0.8726102710,0.1874847230,0.4274794390,0.1328321820,0.5233912350,1.0000000000
3.0000000000,62.0000000000,0.6916437020,0.4830726920,0.6309964470,0.3988579090,0.8214476800,0.0991034630,0.0206334170,0.6718351100,0.9873286390,0.4913782000,0.3150623460,6        0.192911223900349,2      0.3283657716988172,0.9264872640,0.8707709480,0.6754320580,0.3144718670,0.0852165080,1.0000000000
3.0000000000,63.0000000000,0.3313568930,0.2055382660,0.4660267770,0.2932239730,0.7552385560,0.0140833030,0.5241787230,0.5342835370,0.4325908540,0.7588962020,0.0399951840,6        0.349737167345463,4      0.6360108185960497,0.5248843780,0.9084667730,0.3602232070,0.7474219430,0.1376071490,1.0000000000
3.0000000000,64.0000000000,0.5732365290,0.3965483010,0.4463416660,0.9340377770,0.9566745090,0.4024332510,0.9477882880,0.7683678100,0.7781955480,0.4142961620,0.1774942540,5        0.398980545723396,9     0.01846453171197532,0.8999734240,0.3399889620,0.5349718200,0.1924043070,0.1999808190,1.0000000000
3.0000000000,65.0000000000,0.9593017240,0.3436984240,0.8890826850,0.2636509290,0.9292596160,0.5976216930,0.3028884500,0.9877587370,0.6267665290,0.2071544380,0.3223710960,4       0.0295511817055133,5      0.9512276721769013,0.4505556650,0.1929781210,0.1583416450,0.5732563090,0.3228647840,1.0000000000
3.0000000000,66.0000000000,0.9478013450,0.7950980680,0.4774451290,0.1221806380,0.1770120070,0.9897522790,0.4529462410,0.3862757300,0.9052214200,0.5538114640,0.5675432120,9       0.0918725576225875,2     0.04964184663905245,0.6289045240,0.3710477640,0.5652211000,0.2831290760,0.0464756230,1.0000000000
3.0000000000,67.0000000000,0.1108175050,0.3343670880,0.9052928830,0.1028791130,0.0659350990,0.6343377360,0.0549303010,0.3298813590,0.4590062580,0.0977691520,0.6030971810,7        0.920723772453816,9      0.4330056444043294,0.2617965090,0.2191904910,0.5982925010,0.8892051860,0.0044571810,1.0000000000
3.0000000000,68.0000000000,0.5209779080,0.4361077210,0.2355933540,0.1320186800,0.1252366760,0.2914051000,0.7661142410,0.6589321950,0.9400071400,0.0220473390,0.4842129330,5       0.0160435520190124,7      0.7098732481594198,0.8911535630,0.1036971770,0.0488551560,0.7051705640,0.2515683310,1.0000000000
3.0000000000,69.0000000000,0.4694714330,0.2553391330,0.2874635420,0.8140844350,0.5590108390,0.7574649800,0.5009693080,0.7369739690,0.8476315940,0.7356031550,0.1990743680,3        0.287724301472513,2      0.6478834642084419,0.2370368520,0.0514209790,0.1457785880,0.8868107340,0.5415694770,1.0000000000
3.0000000000,70.0000000000,0.2842754310,0.1613834700,0.1814997160,0.2462882630,0.2208932000,0.8616146350,0.5307520630,0.3745820350,0.1571140430,0.5901040290,0.0832021510,5        0.892697625674514,4      0.9951643457092966,0.3993424320,0.2966753460,0.4540719800,0.9468026680,0.5695753410,1.0000000000
3.0000000000,71.0000000000,0.0309362080,0.9895374700,0.6048574970,0.0759462050,0.4451456130,0.7623068160,0.1520257870,0.3466323820,0.5912740640,0.7065633290,0.1378138800,7        0.050916855770628,9      0.6894759677376391,0.1103584860,0.3855282770,0.4765564120,0.4243749320,0.8145219300,1.0000000000
3.0000000000,72.0000000000,0.0270948180,0.5261415280,0.4977183470,0.8965042140,0.4838438310,0.7420034670,0.0781517850,0.9280379840,0.3451048100,0.2940459210,0.9475769870,8        0.744657428967507,8      0.7880393831253362,0.9438713450,0.1549184880,0.6789888060,0.8579666390,0.9330883150,1.0000000000
3.0000000000,73.0000000000,0.7812296730,0.8269217750,0.4063539690,0.8338445430,0.3655779020,0.2683198850,0.9686142560,0.5631840920,0.2936834580,0.3720781870,0.0738792620,2        0.130735077591250,8      0.9140753413046089,0.1305854120,0.4231311170,0.6953442570,0.4602853220,0.0556496560,0.0000000000
3.0000000000,74.0000000000,0.8276514100,0.6698272140,0.0853151220,0.6855465670,0.2857101340,0.7812737010,0.3992501820,0.4403482080,0.1027003280,0.8183021790,0.1819319620,3       0.0696793706971220,7      0.2685663300721596,0.1490362720,0.2933979540,0.5809144820,0.9375223010,0.6619284470,1.0000000000
3.0000000000,75.0000000000,0.7307840860,0.1044659330,0.5718495680,0.8444589530,0.8462279810,0.6206912500,0.5623667910,0.0408429680,0.3960137310,0.8820544730,0.1232745050,1        0.407743464388315,5     0.03562413919329022,0.3139512780,0.7241866370,0.4852707970,0.1147085280,0.7812517650,1.0000000000
3.0000000000,76.0000000000,0.7070142060,0.7466585100,0.9947552750,0.0875416810,0.0545943050,0.0300330010,0.8428981340,0.2083231220,0.0828870250,0.3926591650,0.4008428360,2        0.849895576861066,1      0.3422991689695563,0.9849262450,0.4114070710,0.2197841450,0.7356547430,0.9488555560,1.0000000000
3.0000000000,77.0000000000,0.4074455280,0.0989318220,0.2580772750,0.4960452730,0.0253344960,0.8692841570,0.3203195380,0.8551040480,0.9684432720,0.8487472110,0.2667787700,9        0.766367066548102,5      0.4105088016005337,0.6031670860,0.3247409660,0.2631741130,0.0240656450,0.6956763560,1.0000000000
3.0000000000,78.0000000000,0.3962987790,0.1869623970,0.9107961420,0.9923337830,0.1017326370,0.8951321890,0.9642712730,0.5458639590,0.3511836170,0.7792683780,0.4190165690,1        0.669961831428938,5      0.0745719175410664,0.7082654260,0.2345230390,0.4417195120,0.6381002600,0.6126705410,1.0000000000
3.0000000000,79.0000000000,0.8598114130,0.1251036620,0.5357666230,0.1910429270,0.4535119150,0.1032533780,0.5205288000,0.0756243330,0.6437248500,0.6779968140,0.2737904970,6        0.418692842729958,8      0.4673245959837611,0.3876092170,0.8574780840,0.9574641970,0.0382656660,0.3151190980,1.0000000000
3.0000000000,80.0000000000,0.2827787710,0.4006294960,0.6339528040,0.1593101520,0.3480354590,0.8002586580,0.7973773900,0.9488598070,0.4248434060,0.8518409160,0.0317222750,4        0.488760667133869,4      0.6297542074423593,0.1789816810,0.0616911580,0.2079200240,0.1213848770,0.4261378830,1.0000000000
3.0000000000,81.0000000000,0.8966837520,0.8499927370,0.6231342470,0.9014387910,0.7119375820,0.9157743470,0.3354500600,0.1668428620,0.7711585590,0.8412442780,0.1604713060,1        0.841441780870728,6     0.09135818265818267,0.5448600180,0.3463104290,0.0664180700,0.3331098330,0.5799605320,1.0000000000
3.0000000000,82.0000000000,0.5152290090,0.4971032370,0.9486040970,0.0205904390,0.3832125640,0.3344492860,0.4323133660,0.9517739210,0.2016170990,0.4558834360,0.8547757730,8        0.952684398708192,4      0.1608132303834686,0.3623393810,0.5001061250,0.7859816560,0.1690111670,0.3580373040,1.0000000000
3.0000000000,83.0000000000,0.2555373650,0.5220003350,0.3222534150,0.4676000350,0.2480877100,0.3008185080,0.6535957270,0.5918705850,0.9137456440,0.0254957840,0.0618480700,4        0.937063025926343,3      0.6669927877192904,0.6149528760,0.7665383160,0.9127405450,0.1756764500,0.4620955740,1.0000000000
3.0000000000,84.0000000000,0.5431267150,0.2150301870,0.3079885120,0.4821869810,0.4278606530,0.2071597940,0.5530837830,0.3702332950,0.3089710390,0.2019162770,0.0886255090,9        0.172478816664725,9       0.849744836131059,0.9182582430,0.1663469410,0.7903804080,0.9574294530,0.2751464620,1.0000000000
3.0000000000,85.0000000000,0.7030692920,0.4562927530,0.0491598200,0.2133794830,0.2373067040,0.1982555110,0.2846127640,0.8939727760,0.4070536920,0.4876567230,0.1168543420,5        0.440530810338289,8      0.1871464345513636,0.9997948200,0.0278665120,0.9283943650,0.4351566240,0.8930597610,1.0000000000
3.0000000000,86.0000000000,0.6730243330,0.7356427600,0.8553378290,0.1718126300,0.5782216270,0.8073481120,0.3605018010,0.4341576420,0.1454462540,0.5595033900,0.7454437830,7        0.510329685444270,9      0.9332492486289186,0.9710440060,0.4013993170,0.8575099250,0.2623513520,0.2152002840,1.0000000000
3.0000000000,87.0000000000,0.9224926960,0.5718477340,0.8202484690,0.7885969680,0.5379629440,0.3638183730,0.7380256670,0.6809951310,0.2951014520,0.4474224900,0.7437996830,5        0.290472114071922,6      0.9183428151287243,0.7847731000,0.8890170090,0.5943330180,0.2945709270,0.9966216040,1.0000000000
3.0000000000,88.0000000000,0.8513859050,0.9977590540,0.5805610830,0.6791209690,0.5302268520,0.1841327880,0.4003078570,0.3541616630,0.3116985880,0.9585063790,0.6752657110,8        0.218502264592744,8      0.4488451022344331,0.3066717160,0.6251889420,0.6576744260,0.2498161510,0.7037576270,0.0000000000
3.0000000000,89.0000000000,0.1627284660,0.5046445080,0.6560269550,0.4265800440,0.9398076550,0.8251555500,0.3491734630,0.0790226560,0.3413722460,0.2420337980,0.7622864860,5        0.535148812208272,9      0.4346834277863511,0.6345633750,0.7827251870,0.0277160040,0.6165862620,0.3367201440,1.0000000000
3.0000000000,90.0000000000,0.3176333530,0.7439688330,0.6491122570,0.5444910280,0.4165031760,0.7760863180,0.9543019480,0.3981137060,0.6879197130,0.1813124650,0.6218726860,3        0.125443928269669,4      0.1977677545975894,0.1602620860,0.3920569670,0.1015577480,0.8529936170,0.4606630390,1.0000000000
3.0000000000,91.0000000000,0.1979240610,0.1097769450,0.6981261810,0.4542516270,0.9937355780,0.5257727620,0.6468871000,0.2700598860,0.9348429000,0.2136412010,0.8095066330,1        0.931962961065841,6     0.09487678012034545,0.5007098260,0.7674428820,0.2370579580,0.5678877640,0.7394397030,1.0000000000
3.0000000000,92.0000000000,0.7243611960,0.6289868910,0.8960965220,0.3287221980,0.1959199340,0.2463738270,0.0045901350,0.4584196180,0.4376269190,0.8891229520,0.9373248860,5        0.183887948754191,8      0.1104298358343335,0.2904348590,0.0950083790,0.6303683310,0.3510207400,0.1116423960,1.0000000000
3.0000000000,93.0000000000,0.1782523460,0.1923190750,0.7363213280,0.2805743140,0.1863121750,0.1402744240,0.4078657530,0.6217803890,0.5651402640,0.6252013570,0.6796929640,9         0.73238792633120,4      0.2541584757221345,0.4947400540,0.0110023090,0.9228995590,0.7120958650,0.2703846970,1.0000000000
3.0000000000,94.0000000000,0.5046327780,0.3874612020,0.3674623720,0.8859555140,0.3319075140,0.3246335600,0.4740757310,0.2197184320,0.4723250590,0.0491548150,0.4537512910,6         0.83520833044054,2      0.6011691337477209,0.5995248190,0.2409759990,0.0170818480,0.1260649130,0.0385492320,1.0000000000
3.0000000000,95.0000000000,0.7902743280,0.6854425960,0.2889517960,0.5118003250,0.6612573900,0.6028325520,0.8912754700,0.5290616370,0.5744786120,0.1553105740,0.1137250470,5        0.978001605755546,1      0.8670257420848227,0.5644948450,0.3005282740,0.6054733520,0.1510415060,0.8168709390,1.0000000000
3.0000000000,96.0000000000,0.2593592770,0.6361458590,0.0390596160,0.4102456390,0.6704312260,0.2269181720,0.5415789270,0.4754529220,0.8439268720,0.4704392620,0.3676002170,4        0.271887667638818,8     0.04287440134859127,0.3531048760,0.4655277410,0.3021907610,0.8951535520,0.5838241650,1.0000000000
3.0000000000,97.0000000000,0.9393557330,0.7510891030,0.7042356340,0.9705514750,0.6428961280,0.5676507280,0.1938477370,0.1616192920,0.4822172880,0.6647829660,0.8887022770,6        0.676710910568686,5      0.9333862278584598,0.0380853030,0.5291679010,0.0975876120,0.9261384350,0.2342135980,0.0000000000
3.0000000000,98.0000000000,0.8045949800,0.3623668450,0.1158991790,0.5803263820,0.3236712660,0.9739894670,0.8604291500,0.5880714690,0.9581802410,0.2183494710,0.9159157760,8        0.379448407144647,9      0.7362035926521964,0.8306421970,0.4559377960,0.4702804630,0.7290214840,0.2408211200,1.0000000000
3.0000000000,99.0000000000,0.4040261980,0.4401764580,0.8107924670,0.1157257590,0.8297821600,0.5726146890,0.6887440940,0.8962752970,0.3665437080,0.3267098340,0.4081798450,3        0.795069814328518,2      0.3532708675820485,0.7810101350,0.4840994430,0.9025631310,0.7714494070,0.2222277520,1.0000000000
3.0000000000,100.0000000000,0.2127507320,0.1558777170,0.6433793930,0.9251874270,0.9001698520,0.1716402070,0.0938458480,0.0463792390,0.8357553500,0.5227189160,0.0961259290,1        0.500921073120035,6        0.75655987902234,0.8538888790,0.4756317970,0.9936390520,0.5653877800,0.0814178570,1.0000000000
3.0000000000,101.0000000000,0.0191498680,0.6041117830,0.0565793650,0.1499233020,0.3710138970,0.7073216970,0.9055046490,0.3623575310,0.8060071180,0.1004628910,0.7267409690,1        0.897271328081842,5      0.8904124250001688,0.5215542510,0.2124598680,0.3541144210,0.5324227830,0.2470425690,1.0000000000
3.0000000000,102.0000000000,0.6170726340,0.3278372460,0.7176457420,0.6739136700,0.6578996100,0.6234413190,0.8504548110,0.4066058620,0.3581802470,0.5637946660,0.3799632220,2        0.246000874786275,6      0.3163653990176196,0.4330957110,0.6302894390,0.9770440890,0.1998993260,0.4870873730,1.0000000000
3.0000000000,103.0000000000,0.6665748410,0.3610883230,0.7486822750,0.3111024190,0.0316861050,0.7836549630,0.1857857030,0.6401244980,0.8730265340,0.7761114890,0.6086957980,5        0.369821568282269,4      0.3657030506732149,0.0932898780,0.0050675910,0.2769627840,0.2056989310,0.4360299050,1.0000000000
3.0000000000,104.0000000000,0.0659219850,0.3090173810,0.0209140990,0.5551022460,0.7483780410,0.6294780520,0.8220762440,0.4307539090,0.7854313900,0.9716095120,0.5246431290,9      0.00118760130135342,5      0.8872831928828319,0.3204895590,0.8011092200,0.8289995500,0.8084579080,0.5002166060,1.0000000000
3.0000000000,105.0000000000,0.7635499040,0.5665355160,0.8052733810,0.5025552320,0.0787130390,0.5896898860,0.7125776020,0.3792677960,0.0329231620,0.4184186970,0.0004979230,5        0.226376335474196,8      0.7657834624638782,0.7012666740,0.7208033470,0.6639445660,0.0615653130,0.3189085200,1.0000000000
3.0000000000,106.0000000000,0.2619610090,0.8038595990,0.2148965690,0.8107967490,0.5452485100,0.1335056320,0.1062407940,0.4935090830,0.9313395040,0.6568628030,0.6835977870,4        0.581428921950929,3      0.8729575147955781,0.2500067190,0.7294818960,0.1247247380,0.0979598620,0.0223373780,1.0000000000
